,,,,Global,,,Building load,,Ground_Core_Zone,,,Ground_South,,,Ground_North,,,Ground_West,,,Ground_East,,,Ground_Perimeter,,,Middle_Core_Zone,,,Middle_South,,,Middle_North,,,Middle_West,,,Middle_East,,,Middle_Perimeter,,,Top_Core_Zone,,,Top_South,,,Top_North,,,Top_West,,,Top_East,,,Top_Perimeter,,,Input Matrix,,,Output Matrix,,,,,
Month,Day,Hour,Type,Outside dry-bulb temp (F),Direct normal solar rad (Btu/hr-ft2) (weather file),Total horiz solar rad (Btu/hr-ft2) (weather file),Building cool load (sensible),Building cool load (latent),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Load Calc'd SPACE Sensible load at const temp (Btu/hr),"Load Calc'd SPACE Latent load at const temp, excluding infil (Btu/hr)",Trial zone temp (if no heat/ooil activity) (deg F),Perimeter Sensible Load,Perimeter Latent Load,Trial perimeter zone temperature,T_out (in Celcius),q_solar,q_IHG,Ground T_c,Ground T_p,Middle T_c,Middle T_p,Top T_c,Top T_p
11,22,19,6,64,0,0,49893.2,0,240.604,0,77.1266,2338.07,0,80.194,0.346878,0,75.2589,1387.74,0,78.1008,150.557,0,75.5587,3876.713878,0,77.2781,256.821,0,78.603,3134.15,0,83.5581,455.001,0,77.8214,2526.13,0,81.4964,167.307,0,77.7648,6282.588,0,80.160175,256.821,0,78.6815,3134.15,0,83.6744,455.001,0,77.9346,2526.13,0,81.612,167.307,0,77.8806,6282.588,0,80.2754,17.78,0,0,25.07,25.15,25.89,26.76,25.93,26.82
11,22,20,6,63,0,0,24786.1,0,235.764,0,76.3012,1575.61,0,78.4221,-280.441,0,74.3735,513.074,0,76.2658,-105.387,0,74.7068,1702.856,0,75.94205,255.737,0,78.1067,1757.19,0,81.4046,-21.2118,0,76.9677,1195.88,0,79.6766,-238.042,0,76.9112,2693.8162,0,78.740025,255.737,0,78.3091,1757.19,0,81.622,-21.2118,0,77.1836,1195.88,0,79.8936,-238.042,0,77.1282,2693.8162,0,78.95685,17.22,0,0,24.61,24.41,25.61,25.97,25.73,26.09
11,22,21,6,61,0,0,9279.92,0,230.235,0,75.6917,959.309,0,77.0976,-675.188,0,73.5268,-132.737,0,74.9302,-508.163,0,73.8668,-356.779,0,74.85535,253.797,0,77.6215,693.9,0,79.5475,-540.354,0,76.0607,208.071,0,78.1012,-736.318,0,75.9878,-374.701,0,77.4243,253.797,0,77.8768,693.9,0,79.802,-540.354,0,76.3146,208.071,0,78.3552,-736.318,0,76.242,-374.701,0,77.67845,16.11,0,0,24.27,23.81,25.35,25.24,25.49,25.38
11,22,22,6,58,0,0,2309.09,0,223.986,0,75.1889,328.303,0,75.9801,-1179.55,0,72.6821,-760.935,0,73.829,-1035.6,0,73.0099,-2647.782,0,73.875275,250.972,0,77.123,-257.847,0,77.8787,-1128.74,0,75.1123,-666.62,0,76.6739,-1328.66,0,75.0109,-3381.867,0,76.16895,250.972,0,77.374,-257.847,0,78.1208,-1128.74,0,75.3546,-666.62,0,76.9158,-1328.66,0,75.2529,-3381.867,0,76.411025,14.44,0,0,23.99,23.26,25.07,24.54,25.21,24.67
11,22,23,6,56,0,0,1962.41,0,218.837,0,74.7364,-151.351,0,75.0637,-1578.19,0,71.9426,-1224.9,0,72.9488,-1463.45,0,72.2452,-4417.891,0,73.050075,249.082,0,76.5949,-976.709,0,76.4096,-1594.51,0,74.2088,-1315.64,0,75.4122,-1808.16,0,74.0721,-5695.019,0,75.025675,249.082,0,76.798,-976.709,0,76.6021,-1594.51,0,74.4016,-1315.64,0,75.6044,-1808.16,0,74.2643,-5695.019,0,75.2181,13.33,0,0,23.74,22.81,24.77,23.90,24.89,24.01
11,22,24,6,55,0,0,1951.64,0,214.777,0,74.333,-430.036,0,74.3881,-1801.26,0,71.3829,-1483.66,0,72.3111,-1702.57,0,71.6711,-5417.526,0,72.4383,248.123,0,76.0512,-1444.5,0,75.1784,-1883.91,0,73.4206,-1723.75,0,74.3537,-2101.21,0,73.2616,-7153.37,0,74.053575,248.123,0,76.1702,-1444.5,0,75.2911,-1883.91,0,73.5336,-1723.75,0,74.4662,-2101.21,0,73.3742,-7153.37,0,74.166275,12.78,0,0,23.52,22.47,24.47,23.36,24.54,23.43
11,23,1,7,55,0,0,1948.43,0,211.797,0,73.9958,-520.32,0,73.9492,-1853.39,0,71.0205,-1552.85,0,71.9069,-1751.75,0,71.3113,-5678.31,0,72.046975,248.09,0,75.5218,-1686.6,0,74.1886,-2001.36,0,72.7782,-1916.05,0,73.5065,-2205.8,0,72.6143,-7809.81,0,73.2719,248.09,0,75.5297,-1686.6,0,74.1995,-2001.36,0,72.789,-1916.05,0,73.5173,-2205.8,0,72.6252,-7809.81,0,73.28275,12.78,0,0,23.33,22.25,24.18,22.93,24.18,22.93
11,23,2,7,54,0,0,1938.52,0,208.11,0,73.7342,-734.797,0,73.481,-2024.74,0,70.6294,-1746.2,0,71.4773,-1935.88,0,70.9087,-6441.617,0,71.6241,247.202,0,75.0315,-1998.41,0,73.2458,-2207.88,0,72.1264,-2186.8,0,72.6827,-2415.51,0,71.9485,-8808.6,0,72.50085,247.202,0,74.9133,-1998.41,0,73.1433,-2207.88,0,72.0232,-2186.8,0,72.5801,-2415.51,0,71.8459,-8808.6,0,72.398125,12.22,0,0,23.19,22.01,23.91,22.50,23.84,22.44
11,23,3,7,54,0,0,1935.72,0,205.436,0,73.4906,-772.856,0,73.1871,-2032.67,0,70.3907,-1763.54,0,71.2171,-1937.28,0,70.6748,-6506.346,0,71.367425,247.184,0,74.5576,-2119.43,0,72.5028,-2257.2,0,71.6123,-2274.14,0,72.0379,-2449.83,0,71.4364,-9100.6,0,71.89735,247.184,0,74.302,-2119.43,0,72.2782,-2257.2,0,71.3863,-2274.14,0,71.8132,-2449.83,0,71.2115,-9100.6,0,71.6723,12.22,0,0,23.05,21.87,23.64,22.17,23.50,22.04
11,23,4,7,54,0,0,1933.1,0,202.903,0,73.2921,-742.362,0,73.0054,-1980.6,0,70.2414,-1712.88,0,71.0591,-1873.62,0,70.5367,-6309.462,0,71.21065,247.171,0,74.1133,-2155.05,0,71.895,-2245.31,0,71.1829,-2282.18,0,71.5099,-2416.07,0,71.0161,-9098.61,0,71.400975,247.171,0,73.7141,-2155.05,0,71.5427,-2245.31,0,70.8285,-2282.18,0,71.1575,-2416.07,0,70.6632,-9098.61,0,71.047975,12.22,0,0,22.94,21.78,23.40,21.89,23.17,21.69
11,23,5,7,54,0,0,1930.63,0,200.503,0,73.1367,-708.252,0,72.8638,-1924.32,0,70.1365,-1659.19,0,70.9448,-1831.73,0,70.4207,-6123.492,0,71.09145,247.161,0,73.7108,-2160.63,0,71.3827,-2213.78,0,70.8174,-2265.18,0,71.064,-2384.62,0,70.6458,-9024.21,0,70.977475,247.161,0,73.164,-2160.63,0,70.8998,-2213.78,0,70.3316,-2265.18,0,70.5811,-2384.62,0,70.1627,-9024.21,0,70.4938,12.22,0,0,22.85,21.72,23.17,21.65,22.87,21.39
11,23,6,7,54,0,0,1928.3,0,198.23,0,73.0059,-727.338,0,72.6819,-1912.08,0,70.0203,-1659.27,0,70.8061,-1806.15,0,70.3134,-6104.838,0,70.955425,247.153,0,73.3425,-2189.93,0,70.9125,-2203.72,0,70.4776,-2275.99,0,70.6511,-2356.05,0,70.3167,-9025.69,0,70.589475,247.153,0,72.6472,-2189.93,0,70.3023,-2203.72,0,69.8633,-2275.99,0,70.0408,-2356.05,0,69.7054,-9025.69,0,69.97795,12.22,0,0,22.78,21.64,22.97,21.44,22.58,21.10
11,23,7,7,54,0,0,1926.11,0,196.077,0,72.8813,-835.993,0,72.4252,-1982.52,0,69.845,-1749.5,0,70.5971,-1896.84,0,70.1179,-6464.853,0,70.7463,247.148,0,72.9987,-2286.42,0,70.4456,-2258.84,0,70.126,-2357.32,0,70.2316,-2423.99,0,69.9559,-9326.57,0,70.189775,247.148,0,72.1581,-2286.42,0,69.7143,-2258.84,0,69.389,-2357.32,0,69.5001,-2423.99,0,69.2234,-9326.57,0,69.4567,12.22,0,0,22.71,21.53,22.78,21.22,22.31,20.81
11,23,8,7,54,1,8,1924.05,0,194.037,0,72.7422,-429.661,0,72.5854,-1549.42,0,70.0684,-1381.82,0,70.7524,-1415.93,0,70.3765,-4776.831,0,70.945675,247.144,0,72.6644,-1886.15,0,70.3479,-1819.88,0,70.1261,-1999.14,0,70.1359,-1943.82,0,69.9837,-7648.99,0,70.1484,247.144,0,71.6849,-1886.15,0,69.5007,-1819.88,0,69.2718,-1999.14,0,69.2884,-1943.82,0,69.1358,-7648.99,0,69.299175,12.22,147.07,0,22.63,21.64,22.59,21.19,22.05,20.72
11,23,9,7,56,2,27,3319.96,0,193.883,0,72.6997,1122.27,0,73.8008,-256.698,0,71.0921,-211.136,0,71.659,261.379,0,71.7223,915.815,0,72.06855,248.919,0,72.4065,-353.536,0,71.1344,-504.958,0,70.821,-846.409,0,70.6794,-283.333,0,70.9215,-1988.236,0,70.889075,248.919,0,71.2973,-353.536,0,70.1758,-504.958,0,69.8553,-846.409,0,69.7215,-283.333,0,69.9625,-1988.236,0,69.928775,13.33,295.26,0,22.61,22.26,22.45,21.61,21.83,21.07
11,23,10,7,58,1,47,43655.6,0,193.881,0,72.9316,2971.19,0,75.5989,1323.18,0,72.6365,1268.66,0,73.0975,1935.79,0,73.4034,7498.82,0,73.684075,250.746,0,72.3787,1566.22,0,72.5109,1175,0,72.0481,672.434,0,71.7471,1473.15,0,72.2502,4886.804,0,72.139075,250.746,0,71.1561,1566.22,0,71.4523,1175,0,70.9827,672.434,0,70.6898,1473.15,0,71.191,4886.804,0,71.07895,14.44,342.53,0,22.74,23.16,22.43,22.30,21.75,21.71
11,23,11,7,60,0,58,85417,0,193.976,0,73.4052,4235.27,0,77.1786,2573.61,0,74.1763,2459.47,0,74.5723,2912.63,0,74.7613,12180.98,0,75.172125,252.573,0,72.6234,2993.26,0,73.9072,2606.37,0,73.4418,1975.79,0,73.006,2606.59,0,73.483,10182.01,0,73.4595,252.573,0,71.3181,2993.26,0,72.7793,2606.37,0,72.3055,1975.79,0,71.878,2606.59,0,72.3546,10182.01,0,72.32935,15.56,340.51,0,23.00,23.98,22.57,23.03,21.84,22.41
11,23,12,7,62,31,93,156678,0,194.163,0,73.9548,9053.24,0,81.6572,3763.21,0,75.6969,3522.16,0,75.9746,4303.9,0,76.4357,20642.51,0,77.4411,254.401,0,73.0452,7870.43,0,77.8384,4020.06,0,75.0012,3156.4,0,74.3664,4104.67,0,75.0993,19151.56,0,75.576325,254.401,0,71.7124,7870.43,0,76.701,4020.06,0,73.8548,3156.4,0,73.2287,4104.67,0,73.9624,19151.56,0,74.436725,16.67,306.74,0,23.31,25.25,22.80,24.21,22.06,23.58
11,23,13,7,64,77,146,252168,0,194.454,0,74.7418,16382.8,0,88.6237,5120.59,0,77.4206,5395.49,0,78.2136,5043.35,0,77.8112,31942.23,0,80.517275,256.248,0,73.7251,15410.3,0,84.1083,5622.85,0,76.8484,5125.81,0,76.4966,5017.81,0,76.5844,31176.77,0,78.509425,256.248,0,72.4305,15410.3,0,83.017,5622.85,0,75.7457,5125.81,0,75.4046,5017.81,0,75.4919,31176.77,0,77.4148,17.78,326.16,0,23.75,26.95,23.18,25.84,22.46,25.23
11,23,14,7,66,84,127,269005,0,194.803,0,75.8523,16131.5,0,89.9708,5029.34,0,78.081,7237.19,0,80.7406,4463.83,0,78.2992,32861.86,0,81.7729,258.07,0,74.7816,15932.2,0,86.3325,5797.15,0,77.96,7086.73,0,79.0189,4632.84,0,77.4577,33448.92,0,80.192275,258.07,0,73.5817,15932.2,0,85.3362,5797.15,0,76.952,7086.73,0,78.0219,4632.84,0,76.4581,33448.92,0,79.19205,18.89,346.21,0,24.36,27.65,23.77,26.77,23.10,26.22
11,23,15,7,66,97,109,295600,0,193.407,0,76.6652,16281,0,91.2782,4525.94,0,78.429,10640.1,0,84.4836,3887.92,0,78.4724,35334.96,0,83.1658,258.07,0,75.8345,16635.5,0,88.5714,5446.85,0,78.8481,10649.1,0,82.786,4163.49,0,78.1724,36894.94,0,82.094475,258.07,0,74.7779,16635.5,0,87.7042,5446.85,0,77.9684,10649.1,0,81.9181,4163.49,0,77.3024,36894.94,0,81.223275,18.89,327.83,0,24.81,28.43,24.35,27.83,23.77,27.35
11,23,16,7,66,84,79,285296,0,192.084,0,77.3951,13778.7,0,90.1918,3736.09,0,78.3743,12498.3,0,87.0872,3198.48,0,78.3459,33211.57,0,83.4998,258.069,0,76.8397,14594.3,0,88.7352,4707.12,0,79.3055,12909.4,0,85.8292,3515.74,0,78.5657,35726.56,0,83.1089,258.069,0,75.9591,14594.3,0,88.0238,4707.12,0,78.5831,12909.4,0,85.1172,3515.74,0,77.852,35726.56,0,82.394025,18.89,243.27,0,25.22,28.61,24.91,28.39,24.42,28.00
11,23,17,7,66,11,23,151104,0,190.831,0,77.8673,6212.78,0,84.5001,1983.98,0,77.383,5676.55,0,82.4105,1713.33,0,77.3657,15586.64,0,80.414825,258.069,0,77.728,7357.19,0,84.9332,2912.11,0,78.9261,6759.94,0,83.0905,2045,0,78.2366,19074.24,0,81.2966,258.069,0,77.0296,7357.19,0,84.3805,2912.11,0,78.3642,6759.94,0,82.5373,2045,0,77.6822,19074.24,0,80.74105,18.89,19.178,0,25.48,26.90,25.40,27.39,25.02,27.08
11,23,18,7,64,2,4,66941.9,0,187.821,0,77.3826,2765.48,0,80.8067,485.295,0,75.9183,1991.4,0,78.8066,398.667,0,75.9916,5640.842,0,77.8808,256.246,0,77.9255,3556.53,0,82.185,1248.62,0,78.0333,3013.33,0,80.7002,655.745,0,77.4621,8474.225,0,79.59515,256.246,0,77.4,3556.53,0,81.7823,1248.62,0,77.6227,3013.33,0,80.2969,655.745,0,77.058,8474.225,0,79.189975,17.78,0,0,25.21,25.49,25.51,26.44,25.22,26.22
11,23,19,7,61,0,0,19582.8,0,183.963,0,76.6195,1073.7,0,78.3216,-525.793,0,74.4746,194.535,0,76.3482,-535.657,0,74.6155,206.785,0,75.939975,253.512,0,77.6163,1391.37,0,79.91,33.7983,0,76.8514,911.401,0,78.6849,-399.423,0,76.3785,1937.1463,0,77.9562,253.512,0,77.2403,1391.37,0,79.6342,33.7983,0,76.5693,911.401,0,78.4087,-399.423,0,76.1018,1937.1463,0,77.6785,16.11,0,0,24.79,24.41,25.34,25.53,25.13,25.38
11,23,20,7,59,0,0,3454.53,0,181.075,0,75.8937,275.946,0,76.7077,-1057.21,0,73.3904,-608.327,0,74.7834,-1047.35,0,73.5567,-2436.941,0,74.60955,251.69,0,77.1492,176.526,0,78.1207,-687.48,0,75.7946,-208.498,0,77.1218,-1038.65,0,75.3817,-1758.102,0,76.6047,251.69,0,76.8565,176.526,0,77.9123,-687.48,0,75.5809,-208.498,0,76.9131,-1038.65,0,75.1726,-1758.102,0,76.394725,15.00,0,0,24.39,23.67,25.08,24.78,24.92,24.66
11,23,21,7,57,0,0,1926.98,0,178.202,0,75.2927,-297.546,0,75.4865,-1497.36,0,72.4724,-1171.34,0,73.6108,-1498.75,0,72.6311,-4464.996,0,73.5502,249.826,0,76.6331,-706.345,0,76.5639,-1267.31,0,74.7743,-1015.19,0,75.7487,-1584.83,0,74.3884,-4573.675,0,75.368825,249.826,0,76.357,-706.345,0,76.3642,-1267.31,0,74.5697,-1015.19,0,75.5486,-1584.83,0,74.1882,-4573.675,0,75.167675,13.89,0,0,24.05,23.08,24.80,24.09,24.64,23.98
11,23,22,7,56,0,0,1918.71,0,176.332,0,74.7874,-611.314,0,74.6469,-1740.09,0,71.8056,-1470.44,0,72.8113,-1749.18,0,71.9593,-5571.024,0,72.805775,248.911,0,76.1053,-1258.19,0,75.3038,-1627.25,0,73.9097,-1507.16,0,74.6355,-1920.34,0,73.5486,-6312.94,0,74.3494,248.911,0,75.7919,-1258.19,0,75.0655,-1627.25,0,73.6668,-1507.16,0,74.3969,-1920.34,0,73.3099,-6312.94,0,74.109775,13.33,0,0,23.77,22.67,24.50,23.53,24.33,23.39
11,23,23,7,54,0,0,1903.17,0,173.598,0,74.3809,-1047.69,0,73.8249,-2115.74,0,71.1154,-1890.54,0,72.0313,-2154.03,0,71.2433,-7208,0,72.053725,247.082,0,75.5888,-1852.32,0,74.0846,-2074.01,0,73.0093,-2053.76,0,73.537,-2371.65,0,72.651,-8351.74,0,73.320475,247.082,0,75.2035,-1852.32,0,73.7791,-2074.01,0,72.6991,-2053.76,0,73.2311,-2371.65,0,72.3454,-8351.74,0,73.013675,12.22,0,0,23.54,22.25,24.22,22.96,24.00,22.79
11,23,24,7,53,0,0,1895,0,171.825,0,74.0035,-1321.17,0,73.1813,-2332.65,0,70.5817,-2133.39,0,71.4429,-2385.51,0,70.6953,-8172.72,0,71.4753,246.168,0,75.0649,-2248.55,0,73.046,-2358.2,0,72.2294,-2402.02,0,72.608,-2651.89,0,71.8803,-9660.66,0,72.440925,246.168,0,74.5816,-2248.55,0,72.6517,-2358.2,0,71.8294,-2402.02,0,72.2129,-2651.89,0,71.4856,-9660.66,0,72.0449,11.67,0,0,23.34,21.93,23.92,22.47,23.66,22.25
11,24,1,1,52,0,0,1886.87,0,170.098,0,73.6725,-1595.55,0,72.5906,-2565.82,0,70.0736,-2390.34,0,70.8903,-2633.78,0,70.1715,-9185.49,0,70.9315,245.253,0,74.5449,-2611.49,0,72.0822,-2639.31,0,71.469,-2733.82,0,71.7261,-2933.54,0,71.1253,-10918.16,0,71.60065,245.253,0,73.9472,-2611.49,0,71.5861,-2639.31,0,70.9664,-2733.82,0,71.229,-2933.54,0,70.6288,-10918.16,0,71.102575,11.11,0,0,23.15,21.63,23.64,22.00,23.30,21.72
11,24,2,1,51,0,0,1878.78,0,168.414,0,73.3657,-1830.69,0,72.0598,-2763.28,0,69.6161,-2607.86,0,70.3966,-2845.39,0,69.6996,-10047.22,0,70.443025,244.339,0,74.0321,-2911.65,0,71.2075,-2875.03,0,70.76,-3008.05,0,70.9195,-3171.07,0,70.4208,-11965.8,0,70.82695,244.339,0,73.3064,-2911.65,0,70.5988,-2875.03,0,70.1437,-3008.05,0,70.3094,-3171.07,0,69.8117,-11965.8,0,70.2159,10.56,0,0,22.98,21.36,23.35,21.57,22.95,21.23
11,24,3,1,50,0,0,1870.74,0,166.771,0,73.0767,-2014.45,0,71.5942,-2923.85,0,69.2024,-2784.09,0,69.9541,-3006.96,0,69.2813,-10729.35,0,70.008,243.424,0,73.5238,-3148.24,0,70.4143,-3069.54,0,70.0952,-3230.22,0,70.1771,-3358.42,0,69.7658,-12806.42,0,70.1131,243.424,0,72.6595,-3148.24,0,69.6834,-3069.54,0,69.3562,-3230.22,0,69.4452,-3358.42,0,69.0344,-12806.42,0,69.3798,10.00,0,0,22.82,21.12,23.07,21.17,22.59,20.77
11,24,4,1,50,0,0,1870.05,0,166.08,0,72.8064,-2043.27,0,71.2733,-2940.86,0,68.9203,-2808.24,0,69.6521,-3014.52,0,69.0037,-10806.89,0,69.71235,243.424,0,73.0266,-3222.89,0,69.7687,-3122.18,0,69.5469,-3296.36,0,69.5713,-3393.87,0,69.2337,-13035.3,0,69.53015,243.424,0,72.0165,-3222.89,0,68.9099,-3122.18,0,68.6795,-3296.36,0,68.712,-3393.87,0,68.3744,-13035.3,0,68.66895,10.00,0,0,22.67,20.95,22.79,20.85,22.23,20.37
11,24,5,1,49,0,0,1862.08,0,164.511,0,72.5758,-2192.74,0,70.8943,-3075.61,0,68.5794,-2955.06,0,69.2887,-3143.5,0,68.6649,-11366.91,0,69.356825,242.51,0,72.5589,-3394.78,0,69.1129,-3274.61,0,68.972,-3464.63,0,68.9461,-3534.28,0,68.6715,-13668.3,0,68.925625,242.51,0,71.4033,-3394.78,0,68.1264,-3274.61,0,67.9769,-3464.63,0,67.9599,-3534.28,0,67.6845,-13668.3,0,67.936925,9.44,0,0,22.54,20.75,22.53,20.51,21.89,19.96
11,24,6,1,49,0,0,1861.46,0,163.891,0,72.3438,-2271.38,0,70.5705,-3131.27,0,68.3058,-3020.31,0,68.9937,-3202.33,0,68.3878,-11625.29,0,69.06445,242.51,0,72.1017,-3484.49,0,68.5456,-3344.09,0,68.4735,-3544.76,0,68.4082,-3598.6,0,68.1827,-13971.94,0,68.4025,242.51,0,70.7992,-3484.49,0,67.4331,-3344.09,0,67.3515,-3544.76,0,67.2962,-3598.6,0,67.0696,-13971.94,0,67.2876,9.44,0,0,22.41,20.59,22.28,20.22,21.56,19.60
11,24,7,1,48,0,0,1853.56,0,162.39,0,72.1235,-2499.92,0,70.1339,-3316.03,0,67.9429,-3224.93,0,68.5997,-3411.7,0,68.0047,-12452.58,0,68.6703,241.595,0,71.6577,-3697.49,0,67.9302,-3520.24,0,67.9267,-3741.75,0,67.8217,-3791,0,67.633,-14750.48,0,67.8279,241.595,0,70.2074,-3697.49,0,66.6949,-3520.24,0,66.6797,-3741.75,0,66.5862,-3791,0,66.397,-14750.48,0,66.58945,8.89,0,0,22.29,20.37,22.03,19.90,21.23,19.22
11,24,8,1,48,79,15,54616.4,0,819.512,0,71.0389,2143.55,0,69.6544,-2067.21,0,67.3476,-2075.02,0,66.6678,5144.63,0,71.0391,3145.95,0,68.677225,1001.46,0,70.6069,941.473,0,67.9051,-2135.97,0,67.1114,-2475.91,0,66.2227,4701.17,0,70.0095,1030.763,0,67.812175,1001.46,0,69.1853,941.473,0,67.1126,-2135.97,0,66.0805,-2475.91,0,65.3876,4701.17,0,69.1843,1030.763,0,66.94125,8.89,143.23,0,21.69,20.38,21.45,19.90,20.66,19.41
11,24,9,1,53,204,63,377657,37189.1,2246.33,450,71.7381,15416.8,878.634,78.8475,2840.88,878.634,70.7037,2713.04,878.634,69.7081,20122.5,878.634,81.478,41093.22,3514.536,75.184325,5012.15,1843.79,72.2824,15067.9,725.644,75.2879,3681.32,725.644,70.3142,3173.93,725.644,69.1276,20824.4,725.644,79.1872,42747.55,2902.576,73.479225,5012.15,1843.79,70.8576,15067.9,725.644,74.3683,3681.32,725.644,69.2579,3173.93,725.644,68.234,20824.4,725.644,78.0716,42747.55,2902.576,72.48295,11.67,293.65,4,22.08,23.99,22.38,23.04,21.59,22.49
11,24,10,1,57,254,119,553428,37189.1,2439.28,450,72.8437,25944.9,878.634,87.3247,5116.33,878.634,72.6926,4952.03,878.634,70.9413,24235.8,878.634,85.0336,60249.06,3514.536,78.99805,5602.2,1843.79,73.5389,26449.5,725.644,82.8599,6247.93,725.644,72.2272,5642.87,725.644,70.3952,26163.2,725.644,83.1363,64503.5,2902.576,77.15465,5602.2,1843.79,72.2411,26449.5,725.644,81.8392,6247.93,725.644,71.2491,5642.87,725.644,69.5038,26163.2,725.644,82.0261,64503.5,2902.576,76.15455,13.89,341.77,4,22.69,26.11,23.08,25.09,22.36,24.53
11,24,11,1,62,274,162,640255,37189.1,2510.97,450,73.368,33552.5,878.634,93.7238,6812.95,878.634,74.1861,6576.78,878.634,72.0784,21453.3,878.634,83.0183,68395.53,3514.536,80.75165,5896.37,1843.79,74.5761,35275.8,725.644,89.6789,8238.98,725.644,74.0807,7498.83,725.644,71.8919,24425.6,725.644,82.7983,75439.21,2902.576,79.61245,5896.37,1843.79,73.3962,35275.8,725.644,88.7399,8238.98,725.644,73.2616,7498.83,725.644,71.1482,24425.6,725.644,81.8633,75439.21,2902.576,78.75325,16.67,340.21,4,22.98,27.08,23.65,26.45,23.00,25.97
11,24,12,1,64,266,178,643081,37189.1,2547.99,450,73.6114,36748.9,878.634,96.0419,7769.38,878.634,74.9184,7545.91,878.634,72.4073,14434.5,878.634,77.054,66498.69,3514.536,80.1054,6073.16,1843.79,75.1277,39794.3,725.644,92.9028,9499.92,725.644,75.0955,8706.35,725.644,72.5221,17931.1,725.644,78.4984,75931.67,2902.576,79.7547,6073.16,1843.79,74.1078,39794.3,725.644,92.1732,9499.92,725.644,74.3754,8706.35,725.644,72.0046,17931.1,725.644,77.7853,75931.67,2902.576,79.084625,17.78,306.73,4,23.12,26.73,23.96,26.53,23.39,26.16
11,24,13,1,66,248,185,660742,37189.1,2574.35,450,73.7125,38453.5,878.634,97.2301,8768.38,878.634,75.7722,9275.46,878.634,73.3619,10855.7,878.634,74.2058,67353.04,3514.536,80.1425,6192.18,1843.79,75.5638,42585.2,725.644,94.9564,10752.9,725.644,76.2836,10595.7,725.644,73.5872,14276,725.644,76.1057,78209.8,2902.576,80.233225,6192.18,1843.79,74.7809,42585.2,725.644,94.4854,10752.9,725.644,75.7013,10595.7,725.644,73.2097,14276,725.644,75.6416,78209.8,2902.576,79.7595,18.89,325.67,4,23.17,26.75,24.20,26.80,23.77,26.53
11,24,14,1,68,171,137,648220,37189.1,2596.81,450,73.8377,32719,878.634,92.8285,8806.61,878.634,76.0349,13755.2,878.634,76.7545,9592.79,878.634,73.6589,64873.6,3514.536,79.8192,6276.84,1843.79,75.9392,37765.4,725.644,92.0651,11015.3,725.644,76.9233,15194.3,725.644,76.7146,12712.4,725.644,75.3619,76687.4,2902.576,80.266225,6276.84,1843.79,75.4814,37765.4,725.644,91.8278,11015.3,725.644,76.5991,15194.3,725.644,76.4654,12712.4,725.644,75.1481,76687.4,2902.576,80.0101,20.00,345.68,4,23.24,26.57,24.41,26.81,24.16,26.67
